Date,Open,High,Low,Close,Volume,Adj Close
2015/12/8,2.511,2.511,2.511,2.511,9999999,2.511
2015/12/7,2.549,2.549,2.549,2.549,9999999,2.549
2015/12/4,2.543,2.543,2.543,2.543,9999999,2.543
2015/12/3,2.573,2.573,2.573,2.573,9999999,2.573
2015/12/2,2.551,2.551,2.551,2.551,9999999,2.551
2015/12/1,2.52,2.52,2.52,2.52,9999999,2.52
2015/11/30,2.514,2.514,2.514,2.514,9999999,2.514
2015/11/27,2.499,2.499,2.499,2.499,9999999,2.499
2015/11/26,2.592,2.592,2.592,2.592,9999999,2.592
2015/11/25,2.601,2.601,2.601,2.601,9999999,2.601
2015/11/24,2.571,2.571,2.571,2.571,9999999,2.571
2015/11/23,2.56,2.56,2.56,2.56,9999999,2.56
2015/11/20,2.564,2.564,2.564,2.564,9999999,2.564
2015/11/19,2.551,2.551,2.551,2.551,9999999,2.551
2015/11/18,2.517,2.517,2.517,2.517,9999999,2.517
2015/11/17,2.542,2.542,2.542,2.542,9999999,2.542
2015/11/16,2.54,2.54,2.54,2.54,9999999,2.54
2015/11/13,2.518,2.518,2.518,2.518,9999999,2.518
2015/11/12,2.539,2.539,2.539,2.539,9999999,2.539
2015/11/11,2.553,2.553,2.553,2.553,9999999,2.553
2015/11/10,2.545,2.545,2.545,2.545,9999999,2.545
2015/11/9,2.544,2.544,2.544,2.544,9999999,2.544
2015/11/6,2.518,2.518,2.518,2.518,9999999,2.518
2015/11/5,2.481,2.481,2.481,2.481,9999999,2.481
2015/11/4,2.454,2.454,2.454,2.454,9999999,2.454
2015/11/3,2.373,2.373,2.373,2.373,9999999,2.373
2015/11/2,2.382,2.382,2.382,2.382,9999999,2.382
2015/10/30,2.413,2.413,2.413,2.413,9999999,2.413
2015/10/29,2.42,2.42,2.42,2.42,9999999,2.42
2015/10/28,2.413,2.413,2.413,2.413,9999999,2.413
2015/10/27,2.447,2.447,2.447,2.447,9999999,2.447
2015/10/26,2.441,2.441,2.441,2.441,9999999,2.441
2015/10/23,2.426,2.426,2.426,2.426,9999999,2.426
2015/10/22,2.391,2.391,2.391,2.391,9999999,2.391
2015/10/21,2.35,2.35,2.35,2.35,9999999,2.35
2015/10/20,2.438,2.438,2.438,2.438,9999999,2.438
2015/10/19,2.417,2.417,2.417,2.417,9999999,2.417
2015/10/16,2.404,2.404,2.404,2.404,9999999,2.404
2015/10/15,2.378,2.378,2.378,2.378,9999999,2.378
2015/10/14,2.328,2.328,2.328,2.328,9999999,2.328
2015/10/13,2.357,2.357,2.357,2.357,9999999,2.357
2015/10/12,2.356,2.356,2.356,2.356,9999999,2.356
2015/10/9,2.294,2.294,2.294,2.294,9999999,2.294
2015/10/8,2.275,2.275,2.275,2.275,9999999,2.275
2015-09-30,2.224,2.224,2.224,2.224,9999999,2.224
2015-09-29,2.216,2.216,2.216,2.216,9999999,2.216
2015-09-28,2.243,2.243,2.243,2.243,9999999,2.243
2015-09-25,2.224,2.224,2.224,2.224,9999999,2.224
2015-09-24,2.254,2.254,2.254,2.254,9999999,2.254
2015-09-23,2.239,2.239,2.239,2.239,9999999,2.239
2015-09-22,2.267,2.267,2.267,2.267,9999999,2.267
2015-09-21,2.254,2.254,2.254,2.254,9999999,2.254
2015-09-18,2.217,2.217,2.217,2.217,9999999,2.217
2015-09-17,2.206,2.206,2.206,2.206,9999999,2.206
2015-09-16,2.242,2.242,2.242,2.242,9999999,2.242
2015-09-15,2.161,2.161,2.161,2.161,9999999,2.161
2015-09-14,2.247,2.247,2.247,2.247,9999999,2.247
2015-09-11,2.323,2.323,2.323,2.323,9999999,2.323
