Date,Open,High,Low,Close,Volume,Adj Close
2016-01-22,2911.11,2931.36,2851.73,2916.56,159810734,2916.56
2016-01-21,2934.39,2998.79,2880.08,2880.48,191675664,2880.48
2016-01-20,2993.01,3016.28,2951.92,2976.69,216505472,2976.69
2016-01-19,2914.41,3012.07,2906.4,3007.74,205279696,3007.74
2016-01-18,2847.54,2945.45,2844.7,2913.84,164699696,2913.84
2016-01-15,2988.05,3001.71,2883.87,2900.97,198721696,2900.97
2016-01-14,2874.05,3012.29,2867.55,3007.65,212905648,3007.65
2016-01-13,3041.11,3059.01,2949.29,2949.6,194282112,2949.6
2016-01-12,3026.16,3047.66,2978.46,3022.86,207659616,3022.86
2016-01-11,3131.85,3166.22,3016.7,3016.7,271643680,3016.7
2016-01-08,3194.63,3235.45,3056.88,3186.41,286440832,3186.41
2016-01-07,3309.66,3309.66,3115.89,3125,70569120,3125
2016-01-06,3291.19,3362.97,3288.93,3361.84,238886672,3361.84
2016-01-05,3196.65,3328.14,3189.6,3287.71,266882080,3287.71
2016-01-04,3536.59,3538.69,3295.74,3296.26,184418416,3296.26
2015-12-31,3570.47,3580.6,3538.35,3539.18,176963664,3539.18
2015-12-30,3566.73,3573.68,3538.11,3572.88,187889616,3572.88
2015-12-29,3528.4,3564.17,3515.52,3563.74,182551920,3563.74
2015-12-28,3635.77,3641.59,3533.78,3533.78,269983264,3533.78
2015-12-25,3614.05,3635.26,3601.74,3627.91,198451104,3627.91
2015-12-24,3631.31,3640.22,3572.28,3612.49,227785232,3612.49
2015-12-23,3653.28,3684.57,3633.03,3636.09,298201792,3636.09
2015-12-22,3645.99,3652.63,3616.87,3651.77,261178768,3651.77
2015-12-21,3568.58,3651.06,3565.75,3642.47,299849280,3642.47
2015-12-18,3574.94,3614.7,3568.16,3578.96,273707904,3578.96
2015-12-17,3533.63,3583.41,3533.63,3580,283856480,3580
2015-12-16,3522.09,3538.69,3506.29,3516.19,193482304,3516.19
2015-12-15,3518.13,3529.96,3496.85,3510.35,200471344,3510.35
2015-12-14,3403.51,3521.78,3399.28,3520.67,215374624,3520.67
2015-12-11,3441.6,3455.55,3410.92,3434.58,182908880,3434.58
2015-12-10,3469.81,3503.65,3446.27,3455.5,200427520,3455.5
2015-12-09,3462.58,3495.7,3454.88,3472.44,195698848,3472.44
2015-12-08,3518.65,3518.65,3466.79,3470.07,224367312,3470.07
2015-12-07,3529.81,3543.95,3506.62,3536.93,208302576,3536.93
2015-12-04,3558.15,3568.97,3510.41,3524.99,251736416,3524.99
2015-12-03,3525.73,3591.73,3517.23,3584.82,281111264,3584.82
2015-12-02,3450.28,3538.85,3427.66,3536.91,301491488,3536.91
2015-12-01,3442.44,3483.41,3417.54,3456.31,252390752,3456.31
2015-11-30,3433.86,3470.37,3327.81,3445.4,304197888,3445.4
2015-11-27,3616.54,3621.9,3412.43,3436.3,354287520,3436.3
2015-11-26,3659.57,3668.38,3629.86,3635.55,306761568,3635.55
2015-11-25,3614.07,3648.37,3607.52,3647.93,273024864,3647.93
2015-11-24,3602.89,3616.48,3563.1,3616.11,248810528,3616.11
2015-11-23,3630.87,3654.75,3598.87,3610.31,315997472,3610.31
2015-11-20,3620.79,3640.53,3607.92,3630.5,310801984,3630.5
2015-11-19,3573.78,3618.21,3561.04,3617.06,247915584,3617.06
2015-11-18,3605.06,3617.07,3558.7,3568.47,297580736,3568.47
2015-11-17,3629.98,3678.27,3598.07,3604.8,383575456,3604.8
2015-11-16,3522.46,3607.61,3519.42,3606.96,276187072,3606.96
2015-11-13,3600.76,3632.56,3564.81,3580.84,345870944,3580.84
2015-11-12,3656.82,3659.31,3603.23,3632.9,361717600,3632.9
2015-11-11,3635,3654.88,3605.62,3650.25,360972640,3650.25
2015-11-10,3617.4,3669.53,3607.89,3640.49,429746560,3640.49
2015-11-09,3588.5,3673.76,3588.5,3646.88,503016672,3646.88
2015-11-06,3514.44,3596.38,3508.83,3590.03,429167040,3590.03
2015-11-05,3459.22,3585.66,3455.53,3522.82,553254976,3522.82
2015-11-04,3325.62,3459.65,3325.62,3459.64,339078720,3459.64
2015-11-03,3330.32,3346.27,3302.18,3316.7,192897424,3316.7
2015-11-02,3337.58,3391.06,3322.31,3325.08,230951136,3325.08
2015-10-30,3380.28,3417.2,3346.59,3382.56,243595120,3382.56
2015-10-29,3387.77,3411.71,3362.51,3387.32,235676032,3387.32
2015-10-28,3417.01,3439.76,3367.23,3375.2,293523296,3375.2
2015-10-27,3409.14,3441.57,3332.62,3434.34,328172768,3434.34
2015-10-26,3448.65,3457.52,3402,3429.58,365560864,3429.58
2015-10-23,3377.55,3422.02,3360.22,3412.43,347372864,3412.43
2015-10-22,3292.29,3373.78,3282.99,3368.74,323739328,3368.74
2015-10-21,3428.56,3447.26,3265.44,3320.68,458455424,3320.68
2015-10-20,3377.55,3425.52,3357.86,3425.33,318973760,3425.33
2015-10-19,3401.63,3423.4,3355.57,3386.7,378112192,3386.7
2015-10-16,3358.3,3393.02,3334.85,3391.35,395460576,3391.35
2015-10-15,3255.03,3338.3,3254.39,3338.07,316283840,3338.07
2015-10-14,3280.02,3307.32,3256.25,3262.44,295077728,3262.44
2015-10-13,3262.16,3298.63,3253.25,3293.23,297153120,3293.23
2015-10-12,3193.54,3318.71,3188.41,3287.66,386294720,3287.66
2015-10-09,3146.64,3192.72,3137.79,3183.15,234851440,3183.15
2015-10-08,3156.07,3172.28,3133.13,3143.36,234276048,3143.36
2015-09-30,3052.84,3073.3,3039.74,3052.78,146642448,3052.78
2015-09-29,3055.22,3068.3,3021.16,3038.14,163222672,3038.14
2015-09-28,3085.57,3103.07,3042.31,3100.76,156727536,3100.76
2015-09-25,3130.85,3149.95,3063,3092.35,236263872,3092.35
2015-09-24,3126.49,3151.16,3109.69,3142.69,212887728,3142.69
2015-09-23,3137.72,3164.04,3104.74,3115.89,236322672,3115.89
2015-09-22,3161.32,3213.48,3152.48,3185.62,274786144,3185.62
2015-09-21,3072.09,3159.88,3060.86,3156.54,239897360,3156.54
2015-09-18,3100.28,3122.05,3070.34,3097.92,209175392,3097.92
2015-09-17,3131.98,3204.7,3085.31,3086.06,317602880,3086.06
2015-09-16,2998.04,3182.93,2983.54,3152.26,277524512,3152.26
2015-09-15,3043.8,3081.7,2983.92,3005.17,249194448,3005.17
2015-09-14,3221.17,3229.48,3049.23,3114.8,346631168,3114.8
2015-09-11,3189.48,3223.76,3163.45,3200.23,224557824,3200.23
2015-09-10,3190.55,3243.28,3178.9,3197.89,273261760,3197.89
2015-09-09,3182.55,3256.74,3165.7,3243.09,375327968,3243.09
2015-09-08,3054.44,3174.71,3011.12,3170.45,255415472,3170.45
2015-09-07,3149.38,3217.58,3066.3,3080.42,296468128,3080.42
2015-09-02,3027.68,3194.48,3019.09,3160.17,438170144,3160.17
2015-09-01,3157.83,3180.33,3053.74,3166.62,432432480,3166.62
2015-08-31,3203.56,3207.86,3109.16,3205.99,397431392,3205.99
2015-08-28,3125.26,3235.84,3102.95,3232.35,443136928,3232.35
2015-08-27,2978.03,3085.42,2906.49,3083.59,400308384,3083.59
2015-08-26,2980.79,3092.04,2850.71,2927.29,466699648,2927.29
2015-08-25,3004.13,3123.03,2947.94,2964.97,352325120,2964.97
2015-08-24,3373.48,3388.36,3191.88,3209.91,334671808,3209.91
2015-08-21,3609.96,3652.84,3490.54,3507.74,369920480,3507.74
2015-08-20,3754.57,3788.01,3663.61,3664.29,390063072,3664.29
2015-08-19,3646.8,3811.43,3558.38,3794.11,475396224,3794.11
2015-08-18,3999.13,4006.34,3743.39,3748.16,543770816,3748.16
2015-08-17,3947.84,3994.54,3907.4,3993.67,460432064,3993.67
2015-08-14,3976.41,4000.68,3939.83,3965.33,467988224,3965.33
2015-08-13,3869.91,3955.79,3838.16,3954.56,430073312,3954.56
2015-08-12,3881.23,3937.77,3871.14,3886.32,442688288,3886.32
2015-08-11,3928.81,3970.34,3891.18,3927.91,538923456,3927.91
2015-08-10,3786.03,3943.62,3775.85,3928.42,497304320,3928.42
2015-08-07,3692.61,3756.74,3686.3,3744.2,340757184,3744.2
2015-08-06,3625.5,3710.57,3614.74,3661.54,274074656,3661.54
2015-08-05,3745.65,3782.35,3676.39,3694.57,366422976,3694.57
2015-08-04,3621.86,3757.03,3601.29,3756.54,362901664,3756.54
2015-08-03,3614.99,3648.94,3549.5,3622.91,363968736,3622.91
2015-07-31,3655.67,3729.51,3620.17,3663.73,350955744,3663.73
2015-07-30,3773.79,3844.37,3685.96,3705.77,457943232,3705.77
2015-07-29,3689.82,3792.07,3612.06,3789.17,434352096,3789.17
2015-07-28,3573.14,3762.53,3537.36,3663,563330048,3663
2015-07-27,3985.57,4051.16,3720.44,3725.56,556003264,3725.56
2015-07-24,4124.75,4184.45,4044.83,4070.91,627424832,4070.91
2015-07-23,4022.27,4132.61,4019.04,4123.92,563585984,4123.92
2015-07-22,3996.43,4042.34,3960.86,4026.04,520732224,4026.04
2015-07-21,3939.9,4041.82,3912.8,4017.67,504288032,4017.67
2015-07-20,3948.42,4021.33,3927.12,3992.11,539106688,3992.11
2015-07-17,3831.42,3994.48,3814.15,3957.35,481726272,3957.35
2015-07-16,3758.5,3877.51,3688.44,3823.18,492256192,3823.18
2015-07-15,3874.97,3914.27,3741.25,3805.7,601301312,3805.7
2015-07-14,3958.37,4035.43,3855.56,3924.49,670558784,3924.49
2015-07-13,3918.99,4030.19,3858.64,3970.39,643489024,3970.39
2015-07-10,3707.46,3959.22,3677.43,3877.8,586364224,3877.8
2015-07-09,3432.45,3748.48,3373.54,3709.33,656914624,3709.33
2015-07-08,3467.4,3599.25,3421.53,3507.19,680356928,3507.19
2015-07-07,3654.78,3750.57,3585.4,3727.12,698818688,3727.12
2015-07-06,3975.21,3975.21,3653.04,3775.91,831139264,3775.91
2015-07-03,3793.71,3927.13,3629.56,3686.92,548163136,3686.92
2015-07-02,4058.62,4080.39,3795.25,3912.77,586015616,3912.77
2015-07-01,4214.15,4317.05,4043.37,4053.7,598769408,4053.7
2015-06-30,4006.75,4279.97,3847.88,4277.22,709176640,4277.22
2015-06-29,4289.77,4297.47,3875.05,4053.03,673786368,4053.03
2015-06-26,4399.93,4456.9,4139.53,4192.87,565217856,4192.87
2015-06-25,4711.76,4720.7,4483.55,4527.78,572797504,4527.78
